prices,market_caps,total_volumes,timestamps,date
9260.303044783312,170625924494.22205,16735363557.74994,1594627340610,2020-07-13 08:02:20.610
9275.70229549278,170966034429.60474,17149763641.433046,1594630830317,2020-07-13 09:00:30.317
9279.98910373674,171045334844.0963,17824112459.2466,1594634606840,2020-07-13 10:03:26.840
9281.65321054102,171076471129.31793,15635251998.969622,1594638211040,2020-07-13 11:03:31.040
9303.431929720307,171479070084.25137,15879108547.232666,1594641765054,2020-07-13 12:02:45.054
9312.63401838325,171664236647.67984,16303332719.444614,1594645271618,2020-07-13 13:01:11.618
9313.137805468925,171806322393.13773,18155979129.31919,1594649243875,2020-07-13 14:07:23.875
9302.9696136046,171470586959.67264,18198397060.190437,1594652496714,2020-07-13 15:01:36.714
9287.557559699639,171187099995.68878,18389245719.66909,1594656092604,2020-07-13 16:01:32.604
9298.206990299088,171380924968.76736,18423897174.24252,1594659789350,2020-07-13 17:03:09.350
9311.204068330275,171623703694.48462,18542637727.80949,1594663256879,2020-07-13 18:00:56.879
9284.599075949762,171133730167.906,18666632505.002182,1594666868632,2020-07-13 19:01:08.632
9227.269929766479,170077436118.0627,18956819457.10044,1594670534327,2020-07-13 20:02:14.327
9250.200760584397,170500394184.14865,19153064738.07226,1594674103874,2020-07-13 21:01:43.874
9245.755750341908,170382717842.62238,19306133778.507374,1594677802269,2020-07-13 22:03:22.269
9240.104895589024,170314934770.49695,18675391207.59602,1594681269775,2020-07-13 23:01:09.775
9238.413868525047,170342489904.89505,18795204054.919697,1594685112193,2020-07-14 00:05:12.193
9221.97930380837,170003160984.93518,18493798208.769474,1594688466439,2020-07-14 01:01:06.439
9230.862238140702,170145265101.37732,18140447042.959953,1594692119880,2020-07-14 02:01:59.880
9222.544137476862,170019402568.56076,18382915814.63095,1594695945991,2020-07-14 03:05:45.991
9223.4942201418,169912920801.7657,18606034138.336803,1594700064637,2020-07-14 04:14:24.637
9188.943889539361,169373250998.8858,15022333972.034842,1594703092904,2020-07-14 05:04:52.904
9186.330061788196,169325356951.8397,19084626820.24178,1594706525836,2020-07-14 06:02:05.836
9190.834684584344,169408847133.42255,19064815368.730602,1594710314542,2020-07-14 07:05:14.542
9182.58527637711,169256855283.66156,19440219807.538578,1594713702906,2020-07-14 08:01:42.906
9194.76190343916,169493073839.8606,19473668903.01107,1594717395240,2020-07-14 09:03:15.240
9195.300047093151,169491678470.541,19334562756.980938,1594720949660,2020-07-14 10:02:29.660
9175.708212416408,169130837894.2041,19204188063.029152,1594724503372,2020-07-14 11:01:43.372
9228.422197817405,170103002902.3357,19781666394.71312,1594728231849,2020-07-14 12:03:51.849
9203.883650238982,169651045577.21255,19593726457.739655,1594731856861,2020-07-14 13:04:16.861
9189.070266633256,169378392273.2523,19559328687.510075,1594735384721,2020-07-14 14:03:04.721
9212.30978280884,169828848713.48026,19507227558.472294,1594738953790,2020-07-14 15:02:33.790
9220.606071516035,170038223447.70752,19435386356.46279,1594742664744,2020-07-14 16:04:24.744
9228.660288971383,170220839163.7694,19464151963.305443,1594746226448,2020-07-14 17:03:46.448
9243.24213103397,170754258346.18845,19658198790.873657,1594749825655,2020-07-14 18:03:45.655
9244.864194648657,170390478309.7654,19177494936.058853,1594753717332,2020-07-14 19:08:37.332
9257.827921123579,170747014364.0574,19300766817.420277,1594757611255,2020-07-14 20:13:31.255
